bss,x,y,geometry,dpt,prof,alt,masse_eau,codes_bdlisa,CodeEH,InclusEH,EtatEH,NatureEH,MilieuEH,ThemeEH,OrigineEH
01137X0172/PZ-13,5.971227137,49.385998466,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.97122713683408, 49.3859984658514]}",57,141.0,334.53,['Calcaires du Dogger des côtes de Moselle versant Rhin'],139AM19,139AM19,139AM,3,5.0,5,2.0,1.0
04454X0011/13,7.50991589,47.686882012,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.50991589039349, 47.6868820123074]}",68,14.5,234.0,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
00471X0095/PZ2013,2.578405,50.023705,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.578405, 50.023705]}",80,32.0,76.0,['Craie de la moyenne vallée de la Somme'],121BB01,121BB01,121BB,2,5.0,4,2.0,1.0
01907X0068/PZ2013,4.905318,48.791831,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.905318, 48.791831]}",51,8.0,127.0,['Alluvions du Perthois'],926AC07,926AC07,926AC,2,5.0,1,1.0,1.0
04135X0140/M13,7.233580237,47.751943909,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.23358023727202, 47.7519439091784]}",68,7.8,262.91,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA13,221AA13,221AA,2,5.0,1,1.0,1.0
01005X0414/P13,1.102963251,49.367432578,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.10296325143909, 49.367432578396]}",76,24.9,15.91,,,,,,,,,
02594X0094/P13,3.149005021,48.555434937,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.14900502082964, 48.5554349372202]}",77,60.0,151.0,['Tertiaire - Champigny - en Brie et Soissonnais'],113AA01,113AA01,113AA,3,5.0,5,2.0,1.0
03577X0012/PZ13,-0.133255608,47.947529293,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-0.133255607621628, 47.9475292933194]}",72,27.4,59.0,['Calcaires et marnes du Lias et Dogger mayennais et sarthois Libres'],139AF01,139AF01,139AF,3,5.0,3,2.0,1.0
03081X0025/223,7.615430365,48.341230734,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.61543036464632, 48.3412307342474]}",67,6.5,158.89,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
04137X0051/S23,7.458349877,47.702757123,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.45834987712512, 47.7027571233072]}",68,21.3,246.68,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
03218X0022/PZ23,-0.034581042,48.132628279,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-0.0345810423890377, 48.1326282786947]}",72,62.5,156.0,['Calcaires et marnes du Lias et Dogger mayennais et sarthois Libres'],139AP14,139AP14,139AP,3,5.0,3,2.0,1.0
01934X0106/33,6.074721515,48.884529817,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.07472151486984, 48.8845298172597]}",54,7.4,180.34,"['Alluvions de la Meurthe, de la Moselle et de leurs affluents']",952AC21,952AC21,952AC,2,5.0,1,1.0,1.0
03426X0196/133,7.34979488,48.078038703,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.34979487985908, 48.0780387028064]}",68,13.8,196.55,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA15,221AA15,221AA,2,5.0,1,1.0,1.0
02718X0017/233,7.546416247,48.448728466,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.54641624688249, 48.4487284662929]}",67,9.45,155.3,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
01995X0007/343,7.921236123,48.786118778,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.92123612347055, 48.7861187782117]}",67,4.1,121.7,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
06111X0046/C43,-0.3310716,46.383996606,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-0.33107160007455, 46.3839966056015]}",79,44.0,38.76,['Calcaires du Dogger du bassin versant amont de la Sèvre-Niortaise'],362AF01,362AF01,362AF,3,5.0,1,2.0,1.0
03074X0015/263,7.475405758,48.354903698,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.47540575830094, 48.3549036980242]}",67,7.0,173.38,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AC05,221AC05,221AC,2,5.0,1,1.0,1.0
01995X0030/563,7.987314681,48.850348698,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.98731468089053, 48.8503486983701]}",67,9.0,133.8,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA03,221AA03,221AA,2,5.0,1,1.0,1.0
03782X0069/73,7.329187458,48.016745756,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.32918745842949, 48.0167457557551]}",68,6.7,194.96,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
03427X0030/83,7.417216077,48.06468098,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.41721607737388, 48.0646809802949]}",68,7.0,188.8,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
04135X0077/VDM183,7.243680944,47.743282198,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.2436809442898, 47.7432821976067]}",68,,259.49,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA13,221AA13,221AA,2,5.0,1,1.0,1.0
02721X0023/283,7.644357892,48.560285186,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.64435789215141, 48.5602851856432]}",67,8.5,148.53,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA09,221AA09,221AA,2,5.0,1,1.0,1.0
04136X0182/VDM83,7.291102801,47.752916269,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.29110280149239, 47.7529162686083]}",68,,244.27,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA13,221AA13,221AA,2,5.0,1,1.0,1.0
02535X0018/FE1-93,0.74771596,48.429900826,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.747715959736997, 48.4299008260257]}",61,40.0,123.0,,123BA01,123BA01,123BA,X,7.0,1,2.0,1.0
01836A0868/PBLOC3,2.289108106,48.827270912,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.28910810609807, 48.8272709122758]}",92,3.0,41.0,,117AC03,117AC03,117AC,X,6.0,1,2.0,1.0
01827X0010/F3,2.0315371,48.801505231,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.031537099975507, 48.80150523093079]}",78,62.0,170.0,['Craie et Tertiaire du Mantois à l’Hurepoix'],107AC03,107AC03,107AC,3,5.0,1,2.0,1.0
10897X0010/F3,2.425927686,42.717219462,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.42592768575422, 42.7172194616612]}",66,169.0,660.0,"[""Domaine plissé Pyrénées axiales dans le BV de la Têt et de l'Agly""]",699AH01,699AH01,699AH,2,6.0,2,3.0,1.0
02574X0041/F3,2.436101575,48.56538953,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.436101575374493, 48.565389530106046]}",91,106.0,87.23,['Multicouches craie du Séno-turonien et calcaires de Beauce libres'],113AQ31,113AQ31,113AQ,3,5.0,4,2.0,1.0
00144D0004/F3,3.222838111,50.690774649,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.22283811065135, 50.6907746485007]}",59,102.5,18.42,['Sables du Landénien des Flandres'],,,,,,,,
10306X0034/F3,-0.282003913,43.235756291,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-0.28200391285539306, 43.23575629099952]}",64,106.0,227.6,,334AC05,334AC05,334AC,1,5.0,1,2.0,1.0
00057X0005/F3,1.609977734,50.769669395,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6099777337679124, 50.769669394828085]}",62,64.5,7.2,['Calcaires du Boulonnais'],139AM15,139AM15,139AM,2,5.0,2,2.0,1.0
01377X0205/F3,6.012910987,49.144145915,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.01291098691263, 49.1441459153808]}",57,163.0,315.0,['Calcaires du Dogger des côtes de Moselle versant Rhin'],139AP10,139AP10,139AP,3,6.0,2,2.0,1.0
00142A0006/F3,3.002748486,50.756931998,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.00274848587553, 50.7569319977063]}",59,175.0,17.0,['Calcaire carbonifère de Roubaix-Tourcoing'],,,,,,,,
10915X0316/F3,2.920793696,42.744752707,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.9207936960344822, 42.74475270701624]}",66,134.5,21.17,,671AB02,671AB02,671AB,2,5.0,1,2.0,1.0
00122X0156/F3,2.302385577,50.735532329,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.302385576525307, 50.73553232889344]}",62,110.0,8.0,"[""Craie de l'Audomarois""]",121BD,,,,,,,
02883X0017/F3,0.596780555,48.358502217,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.596780554617772, 48.3585022172651]}",61,61.0,163.0,"[""Calcaires de l'Oxfordien dans l'Orne et Sarthe libres""]",135AA61,135AA61,135AA,3,5.0,5,2.0,1.0
00207X0217/F3,3.046846655,50.494009024,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.046846655100949, 50.49400902362211]}",59,99.0,44.0,['Craie des vallées de la Scarpe et de la Sensée'],121BD,,,,,,,
02332X0198/F3,7.311970754,48.714388864,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.31197075406296, 48.7143888639368]}",67,200.0,210.0,['Grès du Trias inférieur au nord de la faille de Vittel'],143AK05,143AK05,143AK,3,5.0,4,2.0,1.0
05634X0013/SF3,-0.810171086,46.798962792,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-0.810171086005711, 46.7989627922466]}",85,75.4,168.8,['Bassin versant de la Sèvre Nantaise'],,,,,,,,
02606X0125/PM3,3.348981192,48.462069698,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.34898119213869, 48.4620696975306]}",77,15.0,57.0,,121AQ01,121AQ01,121AQ,2,5.0,5,2.0,1.0
10916X0062/F1N3,3.025129217,42.737403248,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.0251292172567, 42.7374032482921]}",66,64.0,2.47,['Multicouche pliocène du Roussillon'],,,,,,,,
10915X0255/F2N3,2.9377439,42.720491032,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.93774389982175, 42.7204910318989]}",66,64.0,17.11,,,,,,,,,
10912X0067/F3N3,2.990732636,42.773581403,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.990732635914311, 42.77358140285094]}",66,59.0,2.76,['Multicouche pliocène du Roussillon'],671AA00,671AA00,671AA,1,6.0,1,2.0,2.0
07421X0082/P3,3.27428385,45.492386269,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.27428385024529, 45.492386268645]}",63,,397.0,"[""Alluvions de l'Allier amont""]",932AC01,932AC01,932AC,2,5.0,1,1.0,1.0
01005X0403/P3,1.117703696,49.373140219,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.11770369591458, 49.3731402192958]}",76,17.9,4.25,,,,,,,,,
05348X0255/P3,-1.867121327,46.825384082,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-1.86712132686132, 46.825384081793]}",85,,17.0,['Sables et calcaires du bassin tertiaire du marais breton libre'],121AF01,121AF01,121AF,3,5.0,1,2.0,1.0
02203X0106/P3,2.746898427,48.738406941,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.7468984271801, 48.7384069414894]}",77,61.5,106.0,,113BA01,113BA01,113BA,X,7.0,1,2.0,1.0
06102X0606/P3,-0.632822726,46.361467194,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-0.632822725975598, 46.3614671940632]}",85,25.0,4.5,['Calcaires et marnes du Lias et Dogger du Sud-Vendée libres'],,,,,,,,
00994D0189/P3,1.041614339,49.432684091,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.04161433886192, 49.4326840913959]}",76,12.0,6.24,,,,,,,,,
02307X0234/RP3,6.362856765,48.628897654,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.36285676506687, 48.6288976535107]}",54,22.5,205.92,"['Alluvions de la Meurthe, de la Moselle et de leurs affluents']",954AA11,954AA11,954AA,2,5.0,1,1.0,1.0
10912X0112/BAR3,3.037929744,42.788520257,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.03792974400047, 42.788520256804]}",66,85.0,3.71,['Multicouche pliocène du Roussillon'],671AA00,671AA00,671AA,1,6.0,1,2.0,2.0
01907X0043/FR3,4.901502,48.792185,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.901502, 48.792185]}",51,8.5,129.8,['Alluvions du Perthois'],127AC01,127AC01,127AC,X,7.0,1,2.0,1.0
10912X0110/TOR3,3.022101062,42.763371066,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.0221010616669, 42.763371066317]}",66,235.0,2.56,['Multicouche pliocène du Roussillon'],,,,,,,,
04458X0023/S3,7.519949417,47.585822637,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.51994941698182, 47.5858226371684]}",68,17.3,268.83,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
01727X0123/S3,-1.587062465,48.837976799,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-1.587062464733523, 48.837976799421035]}",50,100.0,34.0,,170AE01,170AE01,170AE,2,5.0,4,3.0,1.0
01584X0023/LV3,4.29305,49.066811,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.29305, 49.066811]}",51,31.2,107.0,['Craie de Champagne sud et centre'],121AN01,121AN01,121AN,2,5.0,4,2.0,1.0
00027X0043/PZ3,2.02337118,50.941713474,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0233711797075, 50.9417134740995]}",62,15.2,2.13,['Sables du Landénien des Flandres'],,,,,,,,
00075X0143/PZ3,2.160513809,50.788226586,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.16051380919546, 50.7882265857485]}",62,26.0,17.21,"[""Craie de l'Audomarois""]",,,,,,,,
00216X0073/PZ3,3.398508308,50.474825659,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.39850830781797, 50.4748256586346]}",59,42.0,18.0,['Craie des vallées de la Scarpe et de la Sensée'],121BD01,121BD01,121BD,3,5.0,4,2.0,1.0
01887X0093/PZ3,4.203498,48.789636,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.203498, 48.789636]}",51,32.0,155.9,['Craie de Champagne sud et centre'],121AN01,121AN01,121AN,2,5.0,4,2.0,1.0
00122X0416/PZ3,2.314542347,50.69622656,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3145423474414, 50.6962265600029]}",62,44.0,31.0,,,,,,,,,
03426X0226/PZ3,7.31832,48.082315,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.31832, 48.082315]}",68,25.0,213.0,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA15,221AA15,221AA,2,5.0,1,1.0,1.0
04128X0018/PZ3,7.192071,47.776067,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.192071, 47.776067]}",68,25.0,285.0,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA13,221AA13,221AA,2,5.0,1,1.0,1.0
02846X6018/PZ3,-0.96252818,48.295848791,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-0.962528179772119, 48.2958487905966]}",53,30.0,169.02,['Bassin versant de la Mayenne'],179AA01,179AA01,179AA,2,5.0,2,3.0,1.0
02722X1229/PZ3,7.653711019,48.593599526,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.65371101890187, 48.5935995263394]}",67,20.0,151.0,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA09,221AA09,221AA,2,5.0,1,1.0,1.0
01836A0449/PZ3,2.289789539,48.826821562,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.28978953876228, 48.8268215616509]}",92,45.0,53.72,,117AC03,117AC03,117AC,X,6.0,1,2.0,1.0
02108X0020/SR2-4,-0.737785367,48.688829267,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [-0.737785367289789, 48.6888292674567]}",61,120.0,200.0,['Bassin versant de la Mayenne'],179AC01,179AC01,179AC,2,5.0,2,3.0,1.0
02682X0078/09-4,6.24027116,48.554614815,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.24027115951006, 48.5546148147841]}",54,9.4,234.24,"['Alluvions de la Meurthe, de la Moselle et de leurs affluents']",952AC21,952AC21,952AC,2,5.0,1,1.0,1.0
03078X0014/214,7.499807525,48.305568541,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.49980752521421, 48.3055685406816]}",67,8.1,166.64,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
02347X0022/314,7.754158024,48.649846458,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.75415802389229, 48.6498464578644]}",67,9.95,136.96,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA07,221AA07,221AA,2,6.0,1,1.0,1.0
00775X0099/F14,1.163091306,49.562564955,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.1630913061834176, 49.56256495473696]}",76,32.05,74.0,"[""Craie altérée de l'estuaire de la Seine hors pointe de Caux""]",121AU01,121AU01,121AU,2,5.0,9,2.0,1.0
06931X0054/P14,2.957929,45.888184,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.957929, 45.888184]}",63,42.0,817.7,['Edifice volcanique de la chaîne des Puys'],153AA01,153AA01,153AA,2,5.0,4,5.0,1.0
02596X0045/P14,3.044581099,48.487032263,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.04458109887602, 48.4870322630166]}",77,31.0,145.0,,113AA01,113AA01,113AA,3,5.0,5,2.0,1.0
01005X0418/P14,1.104635371,49.361154888,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.10463537071879, 49.361154888436]}",76,19.52,12.22,,,,,,,,,
04454X0023/S14,7.479683091,47.650168911,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.47968309136603, 47.6501689105539]}",68,18.9,255.94,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
02208X0037/FCNY14,2.871380055,48.599769826,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.87138005464918, 48.5997698262713]}",77,73.0,105.0,,113AA01,113AA01,113AA,3,5.0,5,2.0,1.0
03593X0017/PZ14,0.542855824,47.970855817,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.542855823852574, 47.9708558173456]}",72,36.0,146.5,"[""Craie du Séno-Turonien de l'unité du Loir libre""]",121AA07,121AA07,121AA,3,5.0,4,2.0,1.0
03081X0026/224,7.595975425,48.368460684,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.59597542517975, 48.3684606836799]}",67,4.8,159.97,"['Nappe d’Alsace, Pliocène de Haguenau et Oligocène']",221AA17,221AA17,221AA,2,5.0,1,1.0,1.0
